C:\Users\irvin\OneDrive\Maestría\Navegación Autónoma\Trabajo Final\simulator-windows-64\IMG\center_2023_06_19_19_42_16_372.jpg, C:\Users\irvin\OneDrive\Maestría\Navegación Autónoma\Trabajo Final\simulator-windows-64\IMG\left_2023_06_19_19_42_16_372.jpg, C:\Users\irvin\OneDrive\Maestría\Navegación Autónoma\Trabajo Final\simulator-windows-64\IMG\right_2023_06_19_19_42_16_372.jpg,0,0,0,0.000112273
C:\Users\irvin\OneDrive\Maestría\Navegación Autónoma\Trabajo Final\simulator-windows-64\IMG\center_2023_06_19_19_42_16_474.jpg, C:\Users\irvin\OneDrive\Maestría\Navegación Autónoma\Trabajo Final\simulator-windows-64\IMG\left_2023_06_19_19_42_16_474.jpg, C:\Users\irvin\OneDrive\Maestría\Navegación Autónoma\Trabajo Final\simulator-windows-64\IMG\right_2023_06_19_19_42_16_474.jpg,0,0.2687727,0,0.2585721
C:\Users\irvin\OneDrive\Maestría\Navegación Autónoma\Trabajo Final\simulator-windows-64\IMG\center_2023_06_19_19_42_16_597.jpg, C:\Users\irvin\OneDrive\Maestría\Navegación Autónoma\Trabajo Final\simulator-windows-64\IMG\left_2023_06_19_19_42_16_597.jpg, C:\Users\irvin\OneDrive\Maestría\Navegación Autónoma\Trabajo Final\simulator-windows-64\IMG\right_2023_06_19_19_42_16_597.jpg,0,0.665682,0,0.9066398
C:\Users\irvin\OneDrive\Maestría\Navegación Autónoma\Trabajo Final\simulator-windows-64\IMG\center_2023_06_19_19_42_16_711.jpg, C:\Users\irvin\OneDrive\Maestría\Navegación Autónoma\Trabajo Final\simulator-windows-64\IMG\left_2023_06_19_19_42_16_711.jpg, C:\Users\irvin\OneDrive\Maestría\Navegación Autónoma\Trabajo Final\simulator-windows-64\IMG\right_2023_06_19_19_42_16_711.jpg,0,1,0,2.224756
C:\Users\irvin\OneDrive\Maestría\Navegación Autónoma\Trabajo Final\simulator-windows-64\IMG\center_2023_06_19_19_42_16_818.jpg, C:\Users\irvin\OneDrive\Maestría\Navegación Autónoma\Trabajo Final\simulator-windows-64\IMG\left_2023_06_19_19_42_16_818.jpg, C:\Users\irvin\OneDrive\Maestría\Navegación Autónoma\Trabajo Final\simulator-windows-64\IMG\right_2023_06_19_19_42_16_818.jpg,0,1,0,3.4061
C:\Users\irvin\OneDrive\Maestría\Navegación Autónoma\Trabajo Final\simulator-windows-64\IMG\center_2023_06_19_19_42_16_938.jpg, C:\Users\irvin\OneDrive\Maestría\Navegación Autónoma\Trabajo Final\simulator-windows-64\IMG\left_2023_06_19_19_42_16_938.jpg, C:\Users\irvin\OneDrive\Maestría\Navegación Autónoma\Trabajo Final\simulator-windows-64\IMG\right_2023_06_19_19_42_16_938.jpg,-0.3602775,1,0,4.794158
C:\Users\irvin\OneDrive\Maestría\Navegación Autónoma\Trabajo Final\simulator-windows-64\IMG\center_2023_06_19_19_42_17_054.jpg, C:\Users\irvin\OneDrive\Maestría\Navegación Autónoma\Trabajo Final\simulator-windows-64\IMG\left_2023_06_19_19_42_17_054.jpg, C:\Users\irvin\OneDrive\Maestría\Navegación Autónoma\Trabajo Final\simulator-windows-64\IMG\right_2023_06_19_19_42_17_054.jpg,-0.4405398,1,0,6.142725
C:\Users\irvin\OneDrive\Maestría\Navegación Autónoma\Trabajo Final\simulator-windows-64\IMG\center_2023_06_19_19_42_17_166.jpg, C:\Users\irvin\OneDrive\Maestría\Navegación Autónoma\Trabajo Final\simulator-windows-64\IMG\left_2023_06_19_19_42_17_166.jpg, C:\Users\irvin\OneDrive\Maestría\Navegación Autónoma\Trabajo Final\simulator-windows-64\IMG\right_2023_06_19_19_42_17_166.jpg,-0.1062693,1,0,7.521499
C:\Users\irvin\OneDrive\Maestría\Navegación Autónoma\Trabajo Final\simulator-windows-64\IMG\center_2023_06_19_19_42_17_275.jpg, C:\Users\irvin\OneDrive\Maestría\Navegación Autónoma\Trabajo Final\simulator-windows-64\IMG\left_2023_06_19_19_42_17_275.jpg, C:\Users\irvin\OneDrive\Maestría\Navegación Autónoma\Trabajo Final\simulator-windows-64\IMG\right_2023_06_19_19_42_17_275.jpg,0,1,0,8.645838
C:\Users\irvin\OneDrive\Maestría\Navegación Autónoma\Trabajo Final\simulator-windows-64\IMG\center_2023_06_19_19_42_17_388.jpg, C:\Users\irvin\OneDrive\Maestría\Navegación Autónoma\Trabajo Final\simulator-windows-64\IMG\left_2023_06_19_19_42_17_388.jpg, C:\Users\irvin\OneDrive\Maestría\Navegación Autónoma\Trabajo Final\simulator-windows-64\IMG\right_2023_06_19_19_42_17_388.jpg,0,1,0,9.989987
C:\Users\irvin\OneDrive\Maestría\Navegación Autónoma\Trabajo Final\simulator-windows-64\IMG\center_2023_06_19_19_42_17_492.jpg, C:\Users\irvin\OneDrive\Maestría\Navegación Autónoma\Trabajo Final\simulator-windows-64\IMG\left_2023_06_19_19_42_17_492.jpg, C:\Users\irvin\OneDrive\Maestría\Navegación Autónoma\Trabajo Final\simulator-windows-64\IMG\right_2023_06_19_19_42_17_492.jpg,0,1,0,11.09821
C:\Users\irvin\OneDrive\Maestría\Navegación Autónoma\Trabajo Final\simulator-windows-64\IMG\center_2023_06_19_19_42_17_604.jpg, C:\Users\irvin\OneDrive\Maestría\Navegación Autónoma\Trabajo Final\simulator-windows-64\IMG\left_2023_06_19_19_42_17_604.jpg, C:\Users\irvin\OneDrive\Maestría\Navegación Autónoma\Trabajo Final\simulator-windows-64\IMG\right_2023_06_19_19_42_17_604.jpg,-0.0773364,1,0,12.4495
C:\Users\irvin\OneDrive\Maestría\Navegación Autónoma\Trabajo Final\simulator-windows-64\IMG\center_2023_06_19_19_42_17_719.jpg, C:\Users\irvin\OneDrive\Maestría\Navegación Autónoma\Trabajo Final\simulator-windows-64\IMG\left_2023_06_19_19_42_17_719.jpg, C:\Users\irvin\OneDrive\Maestría\Navegación Autónoma\Trabajo Final\simulator-windows-64\IMG\right_2023_06_19_19_42_17_719.jpg,-0.3766545,1,0,13.4009
C:\Users\irvin\OneDrive\Maestría\Navegación Autónoma\Trabajo Final\simulator-windows-64\IMG\center_2023_06_19_19_42_17_828.jpg, C:\Users\irvin\OneDrive\Maestría\Navegación Autónoma\Trabajo Final\simulator-windows-64\IMG\left_2023_06_19_19_42_17_828.jpg, C:\Users\irvin\OneDrive\Maestría\Navegación Autónoma\Trabajo Final\simulator-windows-64\IMG\right_2023_06_19_19_42_17_828.jpg,-0.1100499,1,0,14.68729
C:\Users\irvin\OneDrive\Maestría\Navegación Autónoma\Trabajo Final\simulator-windows-64\IMG\center_2023_06_19_19_42_17_942.jpg, C:\Users\irvin\OneDrive\Maestría\Navegación Autónoma\Trabajo Final\simulator-windows-64\IMG\left_2023_06_19_19_42_17_942.jpg, C:\Users\irvin\OneDrive\Maestría\Navegación Autónoma\Trabajo Final\simulator-windows-64\IMG\right_2023_06_19_19_42_17_942.jpg,0,1,0,15.9398
C:\Users\irvin\OneDrive\Maestría\Navegación Autónoma\Trabajo Final\simulator-windows-64\IMG\center_2023_06_19_19_42_18_060.jpg, C:\Users\irvin\OneDrive\Maestría\Navegación Autónoma\Trabajo Final\simulator-windows-64\IMG\left_2023_06_19_19_42_18_060.jpg, C:\Users\irvin\OneDrive\Maestría\Navegación Autónoma\Trabajo Final\simulator-windows-64\IMG\right_2023_06_19_19_42_18_060.jpg,0,1,0,17.0471
C:\Users\irvin\OneDrive\Maestría\Navegación Autónoma\Trabajo Final\simulator-windows-64\IMG\center_2023_06_19_19_42_18_177.jpg, C:\Users\irvin\OneDrive\Maestría\Navegación Autónoma\Trabajo Final\simulator-windows-64\IMG\left_2023_06_19_19_42_18_177.jpg, C:\Users\irvin\OneDrive\Maestría\Navegación Autónoma\Trabajo Final\simulator-windows-64\IMG\right_2023_06_19_19_42_18_177.jpg,-0.3508854,1,0,18.22895
C:\Users\irvin\OneDrive\Maestría\Navegación Autónoma\Trabajo Final\simulator-windows-64\IMG\center_2023_06_19_19_42_18_291.jpg, C:\Users\irvin\OneDrive\Maestría\Navegación Autónoma\Trabajo Final\simulator-windows-64\IMG\left_2023_06_19_19_42_18_291.jpg, C:\Users\irvin\OneDrive\Maestría\Navegación Autónoma\Trabajo Final\simulator-windows-64\IMG\right_2023_06_19_19_42_18_291.jpg,-0.6942531,1,0,19.25419
C:\Users\irvin\OneDrive\Maestría\Navegación Autónoma\Trabajo Final\simulator-windows-64\IMG\center_2023_06_19_19_42_18_392.jpg, C:\Users\irvin\OneDrive\Maestría\Navegación Autónoma\Trabajo Final\simulator-windows-64\IMG\left_2023_06_19_19_42_18_392.jpg, C:\Users\irvin\OneDrive\Maestría\Navegación Autónoma\Trabajo Final\simulator-windows-64\IMG\right_2023_06_19_19_42_18_392.jpg,-0.3934197,1,0,20.21391
C:\Users\irvin\OneDrive\Maestría\Navegación Autónoma\Trabajo Final\simulator-windows-64\IMG\center_2023_06_19_19_42_18_499.jpg, C:\Users\irvin\OneDrive\Maestría\Navegación Autónoma\Trabajo Final\simulator-windows-64\IMG\left_2023_06_19_19_42_18_499.jpg, C:\Users\irvin\OneDrive\Maestría\Navegación Autónoma\Trabajo Final\simulator-windows-64\IMG\right_2023_06_19_19_42_18_499.jpg,-0.07234524,1,0,21.27591
C:\Users\irvin\OneDrive\Maestría\Navegación Autónoma\Trabajo Final\simulator-windows-64\IMG\center_2023_06_19_19_42_18_606.jpg, C:\Users\irvin\OneDrive\Maestría\Navegación Autónoma\Trabajo Final\simulator-windows-64\IMG\left_2023_06_19_19_42_18_606.jpg, C:\Users\irvin\OneDrive\Maestría\Navegación Autónoma\Trabajo Final\simulator-windows-64\IMG\right_2023_06_19_19_42_18_606.jpg,0,1,0,22.43564
C:\Users\irvin\OneDrive\Maestría\Navegación Autónoma\Trabajo Final\simulator-windows-64\IMG\center_2023_06_19_19_42_18_712.jpg, C:\Users\irvin\OneDrive\Maestría\Navegación Autónoma\Trabajo Final\simulator-windows-64\IMG\left_2023_06_19_19_42_18_712.jpg, C:\Users\irvin\OneDrive\Maestría\Navegación Autónoma\Trabajo Final\simulator-windows-64\IMG\right_2023_06_19_19_42_18_712.jpg,0,1,0,23.38928
C:\Users\irvin\OneDrive\Maestría\Navegación Autónoma\Trabajo Final\simulator-windows-64\IMG\center_2023_06_19_19_42_18_821.jpg, C:\Users\irvin\OneDrive\Maestría\Navegación Autónoma\Trabajo Final\simulator-windows-64\IMG\left_2023_06_19_19_42_18_821.jpg, C:\Users\irvin\OneDrive\Maestría\Navegación Autónoma\Trabajo Final\simulator-windows-64\IMG\right_2023_06_19_19_42_18_821.jpg,0,1,0,24.56109
C:\Users\irvin\OneDrive\Maestría\Navegación Autónoma\Trabajo Final\simulator-windows-64\IMG\center_2023_06_19_19_42_18_925.jpg, C:\Users\irvin\OneDrive\Maestría\Navegación Autónoma\Trabajo Final\simulator-windows-64\IMG\left_2023_06_19_19_42_18_925.jpg, C:\Users\irvin\OneDrive\Maestría\Navegación Autónoma\Trabajo Final\simulator-windows-64\IMG\right_2023_06_19_19_42_18_925.jpg,0,1,0,25.52333
C:\Users\irvin\OneDrive\Maestría\Navegación Autónoma\Trabajo Final\simulator-windows-64\IMG\center_2023_06_19_19_42_19_043.jpg, C:\Users\irvin\OneDrive\Maestría\Navegación Autónoma\Trabajo Final\simulator-windows-64\IMG\left_2023_06_19_19_42_19_043.jpg, C:\Users\irvin\OneDrive\Maestría\Navegación Autónoma\Trabajo Final\simulator-windows-64\IMG\right_2023_06_19_19_42_19_043.jpg,0,1,0,26.66279
C:\Users\irvin\OneDrive\Maestría\Navegación Autónoma\Trabajo Final\simulator-windows-64\IMG\center_2023_06_19_19_42_19_165.jpg, C:\Users\irvin\OneDrive\Maestría\Navegación Autónoma\Trabajo Final\simulator-windows-64\IMG\left_2023_06_19_19_42_19_165.jpg, C:\Users\irvin\OneDrive\Maestría\Navegación Autónoma\Trabajo Final\simulator-windows-64\IMG\right_2023_06_19_19_42_19_165.jpg,0,1,0,27.7887
C:\Users\irvin\OneDrive\Maestría\Navegación Autónoma\Trabajo Final\simulator-windows-64\IMG\center_2023_06_19_19_42_19_275.jpg, C:\Users\irvin\OneDrive\Maestría\Navegación Autónoma\Trabajo Final\simulator-windows-64\IMG\left_2023_06_19_19_42_19_275.jpg, C:\Users\irvin\OneDrive\Maestría\Navegación Autónoma\Trabajo Final\simulator-windows-64\IMG\right_2023_06_19_19_42_19_275.jpg,0,1,0,28.71658
C:\Users\irvin\OneDrive\Maestría\Navegación Autónoma\Trabajo Final\simulator-windows-64\IMG\center_2023_06_19_19_42_19_395.jpg, C:\Users\irvin\OneDrive\Maestría\Navegación Autónoma\Trabajo Final\simulator-windows-64\IMG\left_2023_06_19_19_42_19_395.jpg, C:\Users\irvin\OneDrive\Maestría\Navegación Autónoma\Trabajo Final\simulator-windows-64\IMG\right_2023_06_19_19_42_19_395.jpg,0,1,0,29.81721
C:\Users\irvin\OneDrive\Maestría\Navegación Autónoma\Trabajo Final\simulator-windows-64\IMG\center_2023_06_19_19_42_19_506.jpg, C:\Users\irvin\OneDrive\Maestría\Navegación Autónoma\Trabajo Final\simulator-windows-64\IMG\left_2023_06_19_19_42_19_506.jpg, C:\Users\irvin\OneDrive\Maestría\Navegación Autónoma\Trabajo Final\simulator-windows-64\IMG\right_2023_06_19_19_42_19_506.jpg,0,1,0,30.19047
C:\Users\irvin\OneDrive\Maestría\Navegación Autónoma\Trabajo Final\simulator-windows-64\IMG\center_2023_06_19_19_42_19_612.jpg, C:\Users\irvin\OneDrive\Maestría\Navegación Autónoma\Trabajo Final\simulator-windows-64\IMG\left_2023_06_19_19_42_19_612.jpg, C:\Users\irvin\OneDrive\Maestría\Navegación Autónoma\Trabajo Final\simulator-windows-64\IMG\right_2023_06_19_19_42_19_612.jpg,0,1,0,30.18894
C:\Users\irvin\OneDrive\Maestría\Navegación Autónoma\Trabajo Final\simulator-windows-64\IMG\center_2023_06_19_19_42_19_715.jpg, C:\Users\irvin\OneDrive\Maestría\Navegación Autónoma\Trabajo Final\simulator-windows-64\IMG\left_2023_06_19_19_42_19_715.jpg, C:\Users\irvin\OneDrive\Maestría\Navegación Autónoma\Trabajo Final\simulator-windows-64\IMG\right_2023_06_19_19_42_19_715.jpg,0,1,0,30.19074
C:\Users\irvin\OneDrive\Maestría\Navegación Autónoma\Trabajo Final\simulator-windows-64\IMG\center_2023_06_19_19_42_19_835.jpg, C:\Users\irvin\OneDrive\Maestría\Navegación Autónoma\Trabajo Final\simulator-windows-64\IMG\left_2023_06_19_19_42_19_835.jpg, C:\Users\irvin\OneDrive\Maestría\Navegación Autónoma\Trabajo Final\simulator-windows-64\IMG\right_2023_06_19_19_42_19_835.jpg,0,1,0,30.19055
C:\Users\irvin\OneDrive\Maestría\Navegación Autónoma\Trabajo Final\simulator-windows-64\IMG\center_2023_06_19_19_42_19_950.jpg, C:\Users\irvin\OneDrive\Maestría\Navegación Autónoma\Trabajo Final\simulator-windows-64\IMG\left_2023_06_19_19_42_19_950.jpg, C:\Users\irvin\OneDrive\Maestría\Navegación Autónoma\Trabajo Final\simulator-windows-64\IMG\right_2023_06_19_19_42_19_950.jpg,-0.3461157,1,0,30.163
C:\Users\irvin\OneDrive\Maestría\Navegación Autónoma\Trabajo Final\simulator-windows-64\IMG\center_2023_06_19_19_42_20_052.jpg, C:\Users\irvin\OneDrive\Maestría\Navegación Autónoma\Trabajo Final\simulator-windows-64\IMG\left_2023_06_19_19_42_20_052.jpg, C:\Users\irvin\OneDrive\Maestría\Navegación Autónoma\Trabajo Final\simulator-windows-64\IMG\right_2023_06_19_19_42_20_052.jpg,-0.3409659,1,0,30.17891
C:\Users\irvin\OneDrive\Maestría\Navegación Autónoma\Trabajo Final\simulator-windows-64\IMG\center_2023_06_19_19_42_20_153.jpg, C:\Users\irvin\OneDrive\Maestría\Navegación Autónoma\Trabajo Final\simulator-windows-64\IMG\left_2023_06_19_19_42_20_153.jpg, C:\Users\irvin\OneDrive\Maestría\Navegación Autónoma\Trabajo Final\simulator-windows-64\IMG\right_2023_06_19_19_42_20_153.jpg,-0.03692042,1,0,30.18948
C:\Users\irvin\OneDrive\Maestría\Navegación Autónoma\Trabajo Final\simulator-windows-64\IMG\center_2023_06_19_19_42_20_264.jpg, C:\Users\irvin\OneDrive\Maestría\Navegación Autónoma\Trabajo Final\simulator-windows-64\IMG\left_2023_06_19_19_42_20_264.jpg, C:\Users\irvin\OneDrive\Maestría\Navegación Autónoma\Trabajo Final\simulator-windows-64\IMG\right_2023_06_19_19_42_20_264.jpg,0,1,0,30.1895
C:\Users\irvin\OneDrive\Maestría\Navegación Autónoma\Trabajo Final\simulator-windows-64\IMG\center_2023_06_19_19_42_20_368.jpg, C:\Users\irvin\OneDrive\Maestría\Navegación Autónoma\Trabajo Final\simulator-windows-64\IMG\left_2023_06_19_19_42_20_368.jpg, C:\Users\irvin\OneDrive\Maestría\Navegación Autónoma\Trabajo Final\simulator-windows-64\IMG\right_2023_06_19_19_42_20_368.jpg,-0.08039039,1,0,30.18986
C:\Users\irvin\OneDrive\Maestría\Navegación Autónoma\Trabajo Final\simulator-windows-64\IMG\center_2023_06_19_19_42_20_478.jpg, C:\Users\irvin\OneDrive\Maestría\Navegación Autónoma\Trabajo Final\simulator-windows-64\IMG\left_2023_06_19_19_42_20_478.jpg, C:\Users\irvin\OneDrive\Maestría\Navegación Autónoma\Trabajo Final\simulator-windows-64\IMG\right_2023_06_19_19_42_20_478.jpg,-0.2359503,1,0,30.18199
C:\Users\irvin\OneDrive\Maestría\Navegación Autónoma\Trabajo Final\simulator-windows-64\IMG\center_2023_06_19_19_42_20_594.jpg, C:\Users\irvin\OneDrive\Maestría\Navegación Autónoma\Trabajo Final\simulator-windows-64\IMG\left_2023_06_19_19_42_20_594.jpg, C:\Users\irvin\OneDrive\Maestría\Navegación Autónoma\Trabajo Final\simulator-windows-64\IMG\right_2023_06_19_19_42_20_594.jpg,0,1,0,30.1901
C:\Users\irvin\OneDrive\Maestría\Navegación Autónoma\Trabajo Final\simulator-windows-64\IMG\center_2023_06_19_19_42_20_708.jpg, C:\Users\irvin\OneDrive\Maestría\Navegación Autónoma\Trabajo Final\simulator-windows-64\IMG\left_2023_06_19_19_42_20_708.jpg, C:\Users\irvin\OneDrive\Maestría\Navegación Autónoma\Trabajo Final\simulator-windows-64\IMG\right_2023_06_19_19_42_20_708.jpg,0,1,0,30.19013
C:\Users\irvin\OneDrive\Maestría\Navegación Autónoma\Trabajo Final\simulator-windows-64\IMG\center_2023_06_19_19_42_20_819.jpg, C:\Users\irvin\OneDrive\Maestría\Navegación Autónoma\Trabajo Final\simulator-windows-64\IMG\left_2023_06_19_19_42_20_819.jpg, C:\Users\irvin\OneDrive\Maestría\Navegación Autónoma\Trabajo Final\simulator-windows-64\IMG\right_2023_06_19_19_42_20_819.jpg,0,1,0,30.19015
C:\Users\irvin\OneDrive\Maestría\Navegación Autónoma\Trabajo Final\simulator-windows-64\IMG\center_2023_06_19_19_42_20_928.jpg, C:\Users\irvin\OneDrive\Maestría\Navegación Autónoma\Trabajo Final\simulator-windows-64\IMG\left_2023_06_19_19_42_20_928.jpg, C:\Users\irvin\OneDrive\Maestría\Navegación Autónoma\Trabajo Final\simulator-windows-64\IMG\right_2023_06_19_19_42_20_928.jpg,0,1,0,30.19011
C:\Users\irvin\OneDrive\Maestría\Navegación Autónoma\Trabajo Final\simulator-windows-64\IMG\center_2023_06_19_19_42_21_037.jpg, C:\Users\irvin\OneDrive\Maestría\Navegación Autónoma\Trabajo Final\simulator-windows-64\IMG\left_2023_06_19_19_42_21_037.jpg, C:\Users\irvin\OneDrive\Maestría\Navegación Autónoma\Trabajo Final\simulator-windows-64\IMG\right_2023_06_19_19_42_21_037.jpg,0,1,0,30.19011
C:\Users\irvin\OneDrive\Maestría\Navegación Autónoma\Trabajo Final\simulator-windows-64\IMG\center_2023_06_19_19_42_21_157.jpg, C:\Users\irvin\OneDrive\Maestría\Navegación Autónoma\Trabajo Final\simulator-windows-64\IMG\left_2023_06_19_19_42_21_157.jpg, C:\Users\irvin\OneDrive\Maestría\Navegación Autónoma\Trabajo Final\simulator-windows-64\IMG\right_2023_06_19_19_42_21_157.jpg,0,1,0,30.19007
C:\Users\irvin\OneDrive\Maestría\Navegación Autónoma\Trabajo Final\simulator-windows-64\IMG\center_2023_06_19_19_42_21_267.jpg, C:\Users\irvin\OneDrive\Maestría\Navegación Autónoma\Trabajo Final\simulator-windows-64\IMG\left_2023_06_19_19_42_21_267.jpg, C:\Users\irvin\OneDrive\Maestría\Navegación Autónoma\Trabajo Final\simulator-windows-64\IMG\right_2023_06_19_19_42_21_267.jpg,0,1,0,30.18959
C:\Users\irvin\OneDrive\Maestría\Navegación Autónoma\Trabajo Final\simulator-windows-64\IMG\center_2023_06_19_19_42_21_374.jpg, C:\Users\irvin\OneDrive\Maestría\Navegación Autónoma\Trabajo Final\simulator-windows-64\IMG\left_2023_06_19_19_42_21_374.jpg, C:\Users\irvin\OneDrive\Maestría\Navegación Autónoma\Trabajo Final\simulator-windows-64\IMG\right_2023_06_19_19_42_21_374.jpg,0,1,0,30.19055
C:\Users\irvin\OneDrive\Maestría\Navegación Autónoma\Trabajo Final\simulator-windows-64\IMG\center_2023_06_19_19_42_21_479.jpg, C:\Users\irvin\OneDrive\Maestría\Navegación Autónoma\Trabajo Final\simulator-windows-64\IMG\left_2023_06_19_19_42_21_479.jpg, C:\Users\irvin\OneDrive\Maestría\Navegación Autónoma\Trabajo Final\simulator-windows-64\IMG\right_2023_06_19_19_42_21_479.jpg,-0.3151065,1,0,30.16426
C:\Users\irvin\OneDrive\Maestría\Navegación Autónoma\Trabajo Final\simulator-windows-64\IMG\center_2023_06_19_19_42_21_594.jpg, C:\Users\irvin\OneDrive\Maestría\Navegación Autónoma\Trabajo Final\simulator-windows-64\IMG\left_2023_06_19_19_42_21_594.jpg, C:\Users\irvin\OneDrive\Maestría\Navegación Autónoma\Trabajo Final\simulator-windows-64\IMG\right_2023_06_19_19_42_21_594.jpg,-0.277779,1,0,30.18571
C:\Users\irvin\OneDrive\Maestría\Navegación Autónoma\Trabajo Final\simulator-windows-64\IMG\center_2023_06_19_19_42_21_705.jpg, C:\Users\irvin\OneDrive\Maestría\Navegación Autónoma\Trabajo Final\simulator-windows-64\IMG\left_2023_06_19_19_42_21_705.jpg, C:\Users\irvin\OneDrive\Maestría\Navegación Autónoma\Trabajo Final\simulator-windows-64\IMG\right_2023_06_19_19_42_21_705.jpg,0,1,0,30.18729
C:\Users\irvin\OneDrive\Maestría\Navegación Autónoma\Trabajo Final\simulator-windows-64\IMG\center_2023_06_19_19_42_21_809.jpg, C:\Users\irvin\OneDrive\Maestría\Navegación Autónoma\Trabajo Final\simulator-windows-64\IMG\left_2023_06_19_19_42_21_809.jpg, C:\Users\irvin\OneDrive\Maestría\Navegación Autónoma\Trabajo Final\simulator-windows-64\IMG\right_2023_06_19_19_42_21_809.jpg,0,1,0,30.1897
